t,P_LA(Pa),P_LV(Pa),P_AO(Pa),s_mitral,s_aortic,Q_mitral(m3/s),Q_aortic(m3/s),mode
0.015000000000000006,57.43249994857901,0.0,10584.059707827308,0.32763574815362284,1.4251883673238897e-35,1.2544626725990392e-07,0.0,la
0.016000000000000007,59.19835005815001,0.0,10578.973837125857,0.3417148349650937,1.520517110253749e-35,1.3485969613551051e-07,0.0,la
0.017000000000000008,60.959333140478776,0.0,10573.89057456323,0.3552469665813362,1.6175570486904646e-35,1.4437078788650803e-07,0.0,la
0.01800000000000001,62.715465432748594,0.0,10568.809918801915,0.3682585949270341,1.7164709826114292e-35,1.5397006120305985e-07,0.0,la
0.01900000000000001,64.46676334312271,0.0,10563.731868505094,0.3807748432311145,1.8174229578023404e-35,1.6364881137063273e-07,0.0,la
0.02000000000000001,66.21324343128155,0.0,10558.65642233663,0.39281957278403407,1.9205785530365413e-35,1.7339905331547513e-07,0.0,la
0.02100000000000001,67.95492239041916,0.0,10553.583578961072,0.4044154463518666,2.0261051657099873e-35,1.832134684688521e-07,0.0,la
0.022000000000000013,69.69181703059901,0.0,10548.513337043656,0.4155839884143768,2.1341722964716328e-35,1.9308535520947554e-07,0.0,la
0.023000000000000013,71.42394426337607,0.0,10543.4456952503,0.4263456423859075,2.2449518333784202e-35,2.0300858265802883e-07,0.0,la
0.024000000000000014,73.15132108759761,0.0,10538.380652247608,0.436719824969961,2.3586183360946224e-35,2.1297754761131362e-07,0.0,la
0.025000000000000015,74.87396457630093,0.0,10533.318206702865,0.4467249777908133,2.475349320646886e-35,2.2298713441638786e-07,0.0,la
0.026000000000000016,76.5918918646322,0.0,10528.258357284043,0.4563786164383293,2.5953255452389666e-35,2.3303267759716647e-07,0.0,la
0.027000000000000017,78.30512013871444,0.0,10523.201102659796,0.46569737705533876,2.718731297623775e-35,2.4310992705734996e-07,0.0,la
0.028000000000000018,80.01366662539793,0.0,10518.146441499457,0.4746970605904663,2.8457546845250003e-35,2.532150156942793e-07,0.0,la
0.02900000000000002,81.71754858283153,0.0,10513.094372473048,0.4833926748331599,2.976587923596126e-35,2.6334442926842416e-07,0.0,la
0.03000000000000002,83.41678329179521,0.0,10508.044894251267,0.49179847434182894,3.111427638401093e-35,2.7349497838271903e-07,0.0,la
0.03100000000000002,85.11138804774104,0.0,10502.998005505497,0.49992799837045493,3.2504751568983866e-35,2.836637724349216e-07,0.0,la
0.03200000000000002,86.80138015349029,0.0,10497.9537049078,0.5077941068937715,3.3939368139084145e-35,2.938481954145889e-07,0.0,la
0.03300000000000002,88.48677691254056,0.0,10492.911991130924,0.5154090148261051,3.542024258043352e-35,3.040458834241992e-07,0.0,la
0.03400000000000002,90.16759562293768,0.0,10487.872862848293,0.5227843245242153,3.694954763578492e-35,3.1425470381140045e-07,0.0,la
0.035000000000000024,91.84385357167167,0.0,10482.836318734013,0.5299310566599544,3.852951547744997e-35,3.244727358063873e-07,0.0,la
0.036000000000000025,93.51556802955794,0.0,10477.802357462868,0.5368596795442804,4.0162440939256105e-35,3.3469825256499883e-07,0.0,la
0.037000000000000026,95.18275624656823,0.0,10472.770977710323,0.543580136980077,4.185068481237228e-35,3.4492970452433895e-07,0.0,la
0.03800000000000003,96.84543544757703,0.0,10467.742178152523,0.5501018747173667,4.359667720987592e-35,3.5516570398354565e-07,0.0,la
0.03900000000000003,98.50362282849346,0.0,10462.715957466291,0.556433865580821,4.5402921004972623e-35,3.6540501082782546e-07,0.0,la
0.04000000000000003,100.15733555274801,0.0,10457.69231432913,0.5625846333359816,4.7271995347829324e-35,3.756465193190108e-07,0.0,la
0.04100000000000003,101.80659074810886,0.0,10452.671247419217,0.5685622753572844,4.92065592660367e-35,3.8588924588075093e-07,0.0,la
0.04200000000000003,103.45140550380077,0.0,10447.652755415413,0.5743744841578251,5.12093553537805e-35,3.9613231781098373e-07,0.0,la
0.04300000000000003,105.09179686790445,0.0,10442.636836997252,0.5800285678378103,5.328321355487182e-35,4.06374962858618e-07,0.0,la
0.04400000000000003,106.7277818450141,0.0,10437.623490844946,0.5855314695057927,5.543105504486666e-35,4.1661649960536517e-07,0.0,la
0.04500000000000003,108.3593773941323,0.0,10432.612715639385,0.590889785724083,5.765589621759018e-35,4.268563285974258e-07,0.0,la
0.046000000000000034,109.9866004267844,0.0,10427.604510062134,0.5961097840271659,5.9960852781476e-35,4.370939241752843e-07,0.0,la
0.047000000000000035,111.60946780533412,0.0,10422.598872795435,0.6011974195595045,6.234914397123252e-35,4.473288269531764e-07,0.0,la
0.048000000000000036,113.22799634148419,0.0,10417.595802522206,0.606158350876803,6.482409688045776e-35,4.5756063690292495e-07,0.0,la
0.04900000000000004,114.84220279494704,0.0,10412.59529792604,0.6109979549525921,6.738915092094194e-35,4.677890069997567e-07,0.0,la
0.05000000000000004,116.45210387227158,0.0,10407.597357691206,0.6157213414299109,7.004786241452194e-35,4.780136373904691e-07,0.0,la
0.05100000000000004,118.05771622581258,0.0,10402.601980502646,0.6203333661558729,7.280390932348444e-35,4.882342700468876e-07,0.0,la
0.05200000000000004,119.65905645283114,0.0,10397.609165045978,0.6248386440350144,7.566109612565707e-35,4.984506838699751e-07,0.0,la
